query_id,system,stratum,lineage_id,family,router_explicit_history,required_count,required_hits_at_1,required_hits_at_3,required_hits_at_5,required_recall_at_1,required_recall_at_3,required_recall_at_5,all_required_hit_at_3,mrr,ndcg_at_3,unsafe_query_hit_at_3,unsafe_slot_hits_at_3,forbidden_query_hit_at_3,candidate_required_hits_at_5,candidate_required_hits_at_10,candidate_required_hits_at_20
v6q-eh-001,A,explicit_history,v6lin-anc-multiple-micronutrient-supplements,antenatal_nutrition,True,2,0,0,1,0.0,0.0,0.5,0,0.2,0.0,0,0,0,1,1,1
v6q-eh-001,B,explicit_history,v6lin-anc-multiple-micronutrient-supplements,antenatal_nutrition,True,2,0,0,0,0.0,0.0,0.0,0,0.07142857142857142,0.0,0,0,0,1,1,1
v6q-eh-001,C,explicit_history,v6lin-anc-multiple-micronutrient-supplements,antenatal_nutrition,True,2,0,0,1,0.0,0.0,0.5,0,0.2,0.0,0,0,0,1,1,1
v6q-eh-001,D,explicit_history,v6lin-anc-multiple-micronutrient-supplements,antenatal_nutrition,True,2,0,0,0,0.0,0.0,0.0,0,0.07142857142857142,0.0,0,0,0,1,1,1
v6q-eh-001,E,explicit_history,v6lin-anc-multiple-micronutrient-supplements,antenatal_nutrition,True,2,0,0,1,0.0,0.0,0.5,0,0.2,0.0,0,0,0,1,1,1
v6q-eh-001,F,explicit_history,v6lin-anc-multiple-micronutrient-supplements,antenatal_nutrition,True,2,0,0,1,0.0,0.0,0.5,0,0.2,0.0,0,0,0,1,1,1
v6q-eh-002,A,explicit_history,v6lin-anc-vitamin-d,antenatal_nutrition,True,2,0,0,0,0.0,0.0,0.0,0,0.1,0.0,0,0,0,0,1,2
v6q-eh-002,B,explicit_history,v6lin-anc-vitamin-d,antenatal_nutrition,True,2,0,0,0,0.0,0.0,0.0,0,0.14285714285714285,0.0,0,0,0,0,1,2
v6q-eh-002,C,explicit_history,v6lin-anc-vitamin-d,antenatal_nutrition,True,2,0,0,0,0.0,0.0,0.0,0,0.1,0.0,0,0,0,0,1,2
v6q-eh-002,D,explicit_history,v6lin-anc-vitamin-d,antenatal_nutrition,True,2,0,0,0,0.0,0.0,0.0,0,0.14285714285714285,0.0,0,0,0,0,1,2
v6q-eh-002,E,explicit_history,v6lin-anc-vitamin-d,antenatal_nutrition,True,2,0,0,0,0.0,0.0,0.0,0,0.1,0.0,0,0,0,0,1,2
v6q-eh-002,F,explicit_history,v6lin-anc-vitamin-d,antenatal_nutrition,True,2,0,0,0,0.0,0.0,0.0,0,0.1,0.0,0,0,0,0,1,2
v6q-eh-003,A,explicit_history,v6lin-anc-zinc,antenatal_nutrition,True,2,0,0,0,0.0,0.0,0.0,0,0.1111111111111111,0.0,0,0,0,0,2,2
v6q-eh-003,B,explicit_history,v6lin-anc-zinc,antenatal_nutrition,True,2,0,0,0,0.0,0.0,0.0,0,0.125,0.0,0,0,0,0,2,2
v6q-eh-003,C,explicit_history,v6lin-anc-zinc,antenatal_nutrition,True,2,0,0,0,0.0,0.0,0.0,0,0.1111111111111111,0.0,0,0,0,0,2,2
v6q-eh-003,D,explicit_history,v6lin-anc-zinc,antenatal_nutrition,True,2,0,0,0,0.0,0.0,0.0,0,0.125,0.0,0,0,0,0,2,2
v6q-eh-003,E,explicit_history,v6lin-anc-zinc,antenatal_nutrition,True,2,0,0,0,0.0,0.0,0.0,0,0.1111111111111111,0.0,0,0,0,0,2,2
v6q-eh-003,F,explicit_history,v6lin-anc-zinc,antenatal_nutrition,True,2,0,0,0,0.0,0.0,0.0,0,0.1111111111111111,0.0,0,0,0,0,2,2
v6q-eh-004,A,explicit_history,v6lin-food-marketing-all-child-ages,food_marketing_to_children,True,2,0,0,1,0.0,0.0,0.5,0,0.25,0.0,0,0,0,1,1,1
v6q-eh-004,B,explicit_history,v6lin-food-marketing-all-child-ages,food_marketing_to_children,True,2,0,0,1,0.0,0.0,0.5,0,0.25,0.0,0,0,0,1,1,1
v6q-eh-004,C,explicit_history,v6lin-food-marketing-all-child-ages,food_marketing_to_children,True,2,0,0,1,0.0,0.0,0.5,0,0.25,0.0,0,0,0,1,1,1
v6q-eh-004,D,explicit_history,v6lin-food-marketing-all-child-ages,food_marketing_to_children,True,2,0,0,1,0.0,0.0,0.5,0,0.25,0.0,0,0,0,1,1,1
v6q-eh-004,E,explicit_history,v6lin-food-marketing-all-child-ages,food_marketing_to_children,True,2,0,0,1,0.0,0.0,0.5,0,0.25,0.0,0,0,0,1,1,1
v6q-eh-004,F,explicit_history,v6lin-food-marketing-all-child-ages,food_marketing_to_children,True,2,0,0,1,0.0,0.0,0.5,0,0.25,0.0,0,0,0,1,1,1
v6q-eh-005,A,explicit_history,v6lin-food-marketing-government-led-npm,food_marketing_to_children,False,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-005,B,explicit_history,v6lin-food-marketing-government-led-npm,food_marketing_to_children,False,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-005,C,explicit_history,v6lin-food-marketing-government-led-npm,food_marketing_to_children,False,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-005,D,explicit_history,v6lin-food-marketing-government-led-npm,food_marketing_to_children,False,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-005,E,explicit_history,v6lin-food-marketing-government-led-npm,food_marketing_to_children,False,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-005,F,explicit_history,v6lin-food-marketing-government-led-npm,food_marketing_to_children,False,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-006,A,explicit_history,v6lin-food-marketing-mandatory-policy,food_marketing_to_children,True,2,0,0,0,0.0,0.0,0.0,0,0.14285714285714285,0.0,0,0,0,0,1,1
v6q-eh-006,B,explicit_history,v6lin-food-marketing-mandatory-policy,food_marketing_to_children,True,2,0,0,0,0.0,0.0,0.0,0,0.14285714285714285,0.0,0,0,0,0,1,1
v6q-eh-006,C,explicit_history,v6lin-food-marketing-mandatory-policy,food_marketing_to_children,True,2,0,0,0,0.0,0.0,0.0,0,0.14285714285714285,0.0,0,0,0,0,1,1
v6q-eh-006,D,explicit_history,v6lin-food-marketing-mandatory-policy,food_marketing_to_children,True,2,0,0,0,0.0,0.0,0.0,0,0.14285714285714285,0.0,0,0,0,0,1,1
v6q-eh-006,E,explicit_history,v6lin-food-marketing-mandatory-policy,food_marketing_to_children,True,2,0,0,0,0.0,0.0,0.0,0,0.14285714285714285,0.0,0,0,0,0,1,1
v6q-eh-006,F,explicit_history,v6lin-food-marketing-mandatory-policy,food_marketing_to_children,True,2,0,0,0,0.0,0.0,0.0,0,0.14285714285714285,0.0,0,0,0,0,1,1
v6q-eh-007,A,explicit_history,v6lin-hiv-breastfeeding-duration,hiv_and_infant_feeding,True,2,0,0,0,0.0,0.0,0.0,0,0.05555555555555555,0.0,0,0,0,0,0,1
v6q-eh-007,B,explicit_history,v6lin-hiv-breastfeeding-duration,hiv_and_infant_feeding,True,2,0,0,0,0.0,0.0,0.0,0,0.07692307692307693,0.0,0,0,0,0,0,1
v6q-eh-007,C,explicit_history,v6lin-hiv-breastfeeding-duration,hiv_and_infant_feeding,True,2,0,0,0,0.0,0.0,0.0,0,0.05555555555555555,0.0,0,0,0,0,0,1
v6q-eh-007,D,explicit_history,v6lin-hiv-breastfeeding-duration,hiv_and_infant_feeding,True,2,0,0,0,0.0,0.0,0.0,0,0.07692307692307693,0.0,0,0,0,0,0,1
v6q-eh-007,E,explicit_history,v6lin-hiv-breastfeeding-duration,hiv_and_infant_feeding,True,2,0,0,0,0.0,0.0,0.0,0,0.05555555555555555,0.0,0,0,0,0,0,1
v6q-eh-007,F,explicit_history,v6lin-hiv-breastfeeding-duration,hiv_and_infant_feeding,True,2,0,0,0,0.0,0.0,0.0,0,0.05555555555555555,0.0,0,0,0,0,0,1
v6q-eh-008,A,explicit_history,v6lin-hiv-feeding-support-services,hiv_and_infant_feeding,True,2,0,0,0,0.0,0.0,0.0,0,0.05555555555555555,0.0,0,0,0,0,0,1
v6q-eh-008,B,explicit_history,v6lin-hiv-feeding-support-services,hiv_and_infant_feeding,True,2,0,0,0,0.0,0.0,0.0,0,0.05555555555555555,0.0,0,0,0,0,0,1
v6q-eh-008,C,explicit_history,v6lin-hiv-feeding-support-services,hiv_and_infant_feeding,True,2,0,0,0,0.0,0.0,0.0,0,0.05555555555555555,0.0,0,0,0,0,0,1
v6q-eh-008,D,explicit_history,v6lin-hiv-feeding-support-services,hiv_and_infant_feeding,True,2,0,0,0,0.0,0.0,0.0,0,0.05555555555555555,0.0,0,0,0,0,0,1
v6q-eh-008,E,explicit_history,v6lin-hiv-feeding-support-services,hiv_and_infant_feeding,True,2,0,0,0,0.0,0.0,0.0,0,0.05555555555555555,0.0,0,0,0,0,0,1
v6q-eh-008,F,explicit_history,v6lin-hiv-feeding-support-services,hiv_and_infant_feeding,True,2,0,0,0,0.0,0.0,0.0,0,0.05555555555555555,0.0,0,0,0,0,0,1
v6q-eh-009,A,explicit_history,v6lin-wasting-infant-admission-a2,wasting_and_nutritional_oedema,True,3,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-009,B,explicit_history,v6lin-wasting-infant-admission-a2,wasting_and_nutritional_oedema,True,3,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-009,C,explicit_history,v6lin-wasting-infant-admission-a2,wasting_and_nutritional_oedema,True,3,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-009,D,explicit_history,v6lin-wasting-infant-admission-a2,wasting_and_nutritional_oedema,True,3,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-009,E,explicit_history,v6lin-wasting-infant-admission-a2,wasting_and_nutritional_oedema,True,3,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-009,F,explicit_history,v6lin-wasting-infant-admission-a2,wasting_and_nutritional_oedema,True,3,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-010,A,explicit_history,v6lin-wasting-infant-transfer-a3,wasting_and_nutritional_oedema,True,3,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-010,B,explicit_history,v6lin-wasting-infant-transfer-a3,wasting_and_nutritional_oedema,True,3,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-010,C,explicit_history,v6lin-wasting-infant-transfer-a3,wasting_and_nutritional_oedema,True,3,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-010,D,explicit_history,v6lin-wasting-infant-transfer-a3,wasting_and_nutritional_oedema,True,3,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-010,E,explicit_history,v6lin-wasting-infant-transfer-a3,wasting_and_nutritional_oedema,True,3,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-010,F,explicit_history,v6lin-wasting-infant-transfer-a3,wasting_and_nutritional_oedema,True,3,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-011,A,explicit_history,v6lin-wasting-infant-followup-a4,wasting_and_nutritional_oedema,False,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-011,B,explicit_history,v6lin-wasting-infant-followup-a4,wasting_and_nutritional_oedema,False,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-011,C,explicit_history,v6lin-wasting-infant-followup-a4,wasting_and_nutritional_oedema,False,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-011,D,explicit_history,v6lin-wasting-infant-followup-a4,wasting_and_nutritional_oedema,False,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-011,E,explicit_history,v6lin-wasting-infant-followup-a4,wasting_and_nutritional_oedema,False,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-011,F,explicit_history,v6lin-wasting-infant-followup-a4,wasting_and_nutritional_oedema,False,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-012,A,explicit_history,v6lin-wasting-infant-supplemental-milk-a7,wasting_and_nutritional_oedema,True,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-012,B,explicit_history,v6lin-wasting-infant-supplemental-milk-a7,wasting_and_nutritional_oedema,True,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-012,C,explicit_history,v6lin-wasting-infant-supplemental-milk-a7,wasting_and_nutritional_oedema,True,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-012,D,explicit_history,v6lin-wasting-infant-supplemental-milk-a7,wasting_and_nutritional_oedema,True,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-012,E,explicit_history,v6lin-wasting-infant-supplemental-milk-a7,wasting_and_nutritional_oedema,True,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-012,F,explicit_history,v6lin-wasting-infant-supplemental-milk-a7,wasting_and_nutritional_oedema,True,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-013,A,explicit_history,v6lin-wasting-child-admission-b2,wasting_and_nutritional_oedema,True,4,0,0,1,0.0,0.0,0.25,0,0.2,0.0,0,0,0,1,1,1
v6q-eh-013,B,explicit_history,v6lin-wasting-child-admission-b2,wasting_and_nutritional_oedema,True,4,0,0,1,0.0,0.0,0.25,0,0.25,0.0,0,0,0,1,1,1
v6q-eh-013,C,explicit_history,v6lin-wasting-child-admission-b2,wasting_and_nutritional_oedema,True,4,0,0,1,0.0,0.0,0.25,0,0.2,0.0,0,0,0,1,1,1
v6q-eh-013,D,explicit_history,v6lin-wasting-child-admission-b2,wasting_and_nutritional_oedema,True,4,0,0,1,0.0,0.0,0.25,0,0.25,0.0,0,0,0,1,1,1
v6q-eh-013,E,explicit_history,v6lin-wasting-child-admission-b2,wasting_and_nutritional_oedema,True,4,0,0,1,0.0,0.0,0.25,0,0.2,0.0,0,0,0,1,1,1
v6q-eh-013,F,explicit_history,v6lin-wasting-child-admission-b2,wasting_and_nutritional_oedema,True,4,0,0,1,0.0,0.0,0.25,0,0.2,0.0,0,0,0,1,1,1
v6q-eh-014,A,explicit_history,v6lin-wasting-child-transfer-b3,wasting_and_nutritional_oedema,True,3,0,0,0,0.0,0.0,0.0,0,0.14285714285714285,0.0,0,0,0,0,1,1
v6q-eh-014,B,explicit_history,v6lin-wasting-child-transfer-b3,wasting_and_nutritional_oedema,True,3,0,0,0,0.0,0.0,0.0,0,0.125,0.0,0,0,0,0,1,1
v6q-eh-014,C,explicit_history,v6lin-wasting-child-transfer-b3,wasting_and_nutritional_oedema,True,3,0,0,0,0.0,0.0,0.0,0,0.14285714285714285,0.0,0,0,0,0,1,1
v6q-eh-014,D,explicit_history,v6lin-wasting-child-transfer-b3,wasting_and_nutritional_oedema,True,3,0,0,0,0.0,0.0,0.0,0,0.125,0.0,0,0,0,0,1,1
v6q-eh-014,E,explicit_history,v6lin-wasting-child-transfer-b3,wasting_and_nutritional_oedema,True,3,0,0,0,0.0,0.0,0.0,0,0.14285714285714285,0.0,0,0,0,0,1,1
v6q-eh-014,F,explicit_history,v6lin-wasting-child-transfer-b3,wasting_and_nutritional_oedema,True,3,0,0,0,0.0,0.0,0.0,0,0.14285714285714285,0.0,0,0,0,0,1,1
v6q-eh-015,A,explicit_history,v6lin-infant-nppm-cheese-meals,who_europe_infant_food_nppm,True,2,0,0,0,0.0,0.0,0.0,0,0.14285714285714285,0.0,0,0,0,0,1,1
v6q-eh-015,B,explicit_history,v6lin-infant-nppm-cheese-meals,who_europe_infant_food_nppm,True,2,0,1,1,0.0,0.5,0.5,0,0.5,0.38685280723454163,0,0,0,0,1,1
v6q-eh-015,C,explicit_history,v6lin-infant-nppm-cheese-meals,who_europe_infant_food_nppm,True,2,0,0,0,0.0,0.0,0.0,0,0.14285714285714285,0.0,0,0,0,0,1,1
v6q-eh-015,D,explicit_history,v6lin-infant-nppm-cheese-meals,who_europe_infant_food_nppm,True,2,0,1,1,0.0,0.5,0.5,0,0.5,0.38685280723454163,0,0,0,0,1,1
v6q-eh-015,E,explicit_history,v6lin-infant-nppm-cheese-meals,who_europe_infant_food_nppm,True,2,0,0,0,0.0,0.0,0.0,0,0.14285714285714285,0.0,0,0,0,0,1,1
v6q-eh-015,F,explicit_history,v6lin-infant-nppm-cheese-meals,who_europe_infant_food_nppm,True,2,0,0,0,0.0,0.0,0.0,0,0.14285714285714285,0.0,0,0,0,0,1,1
v6q-eh-016,A,explicit_history,v6lin-infant-nppm-protein-first,who_europe_infant_food_nppm,True,2,0,0,0,0.0,0.0,0.0,0,0.16666666666666666,0.0,0,0,0,0,1,1
v6q-eh-016,B,explicit_history,v6lin-infant-nppm-protein-first,who_europe_infant_food_nppm,True,2,0,1,1,0.0,0.5,0.5,0,0.3333333333333333,0.3065735963827292,0,0,0,0,1,1
v6q-eh-016,C,explicit_history,v6lin-infant-nppm-protein-first,who_europe_infant_food_nppm,True,2,0,0,0,0.0,0.0,0.0,0,0.16666666666666666,0.0,0,0,0,0,1,1
v6q-eh-016,D,explicit_history,v6lin-infant-nppm-protein-first,who_europe_infant_food_nppm,True,2,0,1,1,0.0,0.5,0.5,0,0.3333333333333333,0.3065735963827292,0,0,0,0,1,1
v6q-eh-016,E,explicit_history,v6lin-infant-nppm-protein-first,who_europe_infant_food_nppm,True,2,0,0,0,0.0,0.0,0.0,0,0.16666666666666666,0.0,0,0,0,0,1,1
v6q-eh-016,F,explicit_history,v6lin-infant-nppm-protein-first,who_europe_infant_food_nppm,True,2,0,0,0,0.0,0.0,0.0,0,0.16666666666666666,0.0,0,0,0,0,1,1
v6q-eh-017,A,explicit_history,v6lin-infant-nppm-protein-not-first,who_europe_infant_food_nppm,False,2,0,0,0,0.0,0.0,0.0,0,0.16666666666666666,0.0,0,0,0,0,1,1
v6q-eh-017,B,explicit_history,v6lin-infant-nppm-protein-not-first,who_europe_infant_food_nppm,False,2,0,0,1,0.0,0.0,0.5,0,0.2,0.0,0,0,0,0,1,1
v6q-eh-017,C,explicit_history,v6lin-infant-nppm-protein-not-first,who_europe_infant_food_nppm,False,2,0,0,1,0.0,0.0,0.5,0,0.2,0.0,0,0,0,0,1,1
v6q-eh-017,D,explicit_history,v6lin-infant-nppm-protein-not-first,who_europe_infant_food_nppm,False,2,0,0,1,0.0,0.0,0.5,0,0.2,0.0,0,0,0,0,1,1
v6q-eh-017,E,explicit_history,v6lin-infant-nppm-protein-not-first,who_europe_infant_food_nppm,False,2,0,0,1,0.0,0.0,0.5,0,0.2,0.0,0,0,0,0,1,1
v6q-eh-017,F,explicit_history,v6lin-infant-nppm-protein-not-first,who_europe_infant_food_nppm,False,2,0,0,1,0.0,0.0,0.5,0,0.2,0.0,0,0,0,0,1,1
v6q-eh-018,A,explicit_history,v6lin-infant-nppm-vegetable-purees,who_europe_infant_food_nppm,True,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-018,B,explicit_history,v6lin-infant-nppm-vegetable-purees,who_europe_infant_food_nppm,True,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-018,C,explicit_history,v6lin-infant-nppm-vegetable-purees,who_europe_infant_food_nppm,True,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-018,D,explicit_history,v6lin-infant-nppm-vegetable-purees,who_europe_infant_food_nppm,True,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-018,E,explicit_history,v6lin-infant-nppm-vegetable-purees,who_europe_infant_food_nppm,True,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-018,F,explicit_history,v6lin-infant-nppm-vegetable-purees,who_europe_infant_food_nppm,True,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-019,A,explicit_history,v6lin-npm-bread,who_europe_nutrient_profile_model,True,2,0,0,0,0.0,0.0,0.0,0,0.06666666666666667,0.0,0,0,0,0,0,1
v6q-eh-019,B,explicit_history,v6lin-npm-bread,who_europe_nutrient_profile_model,True,2,0,0,0,0.0,0.0,0.0,0,0.1111111111111111,0.0,0,0,0,0,0,1
v6q-eh-019,C,explicit_history,v6lin-npm-bread,who_europe_nutrient_profile_model,True,2,0,0,0,0.0,0.0,0.0,0,0.06666666666666667,0.0,0,0,0,0,0,1
v6q-eh-019,D,explicit_history,v6lin-npm-bread,who_europe_nutrient_profile_model,True,2,0,0,0,0.0,0.0,0.0,0,0.1111111111111111,0.0,0,0,0,0,0,1
v6q-eh-019,E,explicit_history,v6lin-npm-bread,who_europe_nutrient_profile_model,True,2,0,0,0,0.0,0.0,0.0,0,0.06666666666666667,0.0,0,0,0,0,0,1
v6q-eh-019,F,explicit_history,v6lin-npm-bread,who_europe_nutrient_profile_model,True,2,0,0,0,0.0,0.0,0.0,0,0.06666666666666667,0.0,0,0,0,0,0,1
v6q-eh-020,A,explicit_history,v6lin-npm-breakfast-cereals,who_europe_nutrient_profile_model,True,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-020,B,explicit_history,v6lin-npm-breakfast-cereals,who_europe_nutrient_profile_model,True,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-020,C,explicit_history,v6lin-npm-breakfast-cereals,who_europe_nutrient_profile_model,True,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-020,D,explicit_history,v6lin-npm-breakfast-cereals,who_europe_nutrient_profile_model,True,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-020,E,explicit_history,v6lin-npm-breakfast-cereals,who_europe_nutrient_profile_model,True,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-020,F,explicit_history,v6lin-npm-breakfast-cereals,who_europe_nutrient_profile_model,True,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-021,A,explicit_history,v6lin-npm-butter-oils,who_europe_nutrient_profile_model,True,2,0,0,2,0.0,0.0,1.0,0,0.25,0.0,0,0,0,2,2,2
v6q-eh-021,B,explicit_history,v6lin-npm-butter-oils,who_europe_nutrient_profile_model,True,2,0,0,1,0.0,0.0,0.5,0,0.2,0.0,0,0,0,2,2,2
v6q-eh-021,C,explicit_history,v6lin-npm-butter-oils,who_europe_nutrient_profile_model,True,2,0,0,2,0.0,0.0,1.0,0,0.25,0.0,0,0,0,2,2,2
v6q-eh-021,D,explicit_history,v6lin-npm-butter-oils,who_europe_nutrient_profile_model,True,2,0,0,1,0.0,0.0,0.5,0,0.2,0.0,0,0,0,2,2,2
v6q-eh-021,E,explicit_history,v6lin-npm-butter-oils,who_europe_nutrient_profile_model,True,2,0,0,2,0.0,0.0,1.0,0,0.25,0.0,0,0,0,2,2,2
v6q-eh-021,F,explicit_history,v6lin-npm-butter-oils,who_europe_nutrient_profile_model,True,2,0,0,2,0.0,0.0,1.0,0,0.25,0.0,0,0,0,2,2,2
v6q-eh-022,A,explicit_history,v6lin-npm-cheese,who_europe_nutrient_profile_model,True,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-022,B,explicit_history,v6lin-npm-cheese,who_europe_nutrient_profile_model,True,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-022,C,explicit_history,v6lin-npm-cheese,who_europe_nutrient_profile_model,True,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-022,D,explicit_history,v6lin-npm-cheese,who_europe_nutrient_profile_model,True,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-022,E,explicit_history,v6lin-npm-cheese,who_europe_nutrient_profile_model,True,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-022,F,explicit_history,v6lin-npm-cheese,who_europe_nutrient_profile_model,True,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-023,A,explicit_history,v6lin-npm-ready-meals,who_europe_nutrient_profile_model,False,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-023,B,explicit_history,v6lin-npm-ready-meals,who_europe_nutrient_profile_model,False,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-023,C,explicit_history,v6lin-npm-ready-meals,who_europe_nutrient_profile_model,False,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-023,D,explicit_history,v6lin-npm-ready-meals,who_europe_nutrient_profile_model,False,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-023,E,explicit_history,v6lin-npm-ready-meals,who_europe_nutrient_profile_model,False,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-023,F,explicit_history,v6lin-npm-ready-meals,who_europe_nutrient_profile_model,False,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-024,A,explicit_history,v6lin-npm-yogurt,who_europe_nutrient_profile_model,True,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-024,B,explicit_history,v6lin-npm-yogurt,who_europe_nutrient_profile_model,True,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-024,C,explicit_history,v6lin-npm-yogurt,who_europe_nutrient_profile_model,True,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-024,D,explicit_history,v6lin-npm-yogurt,who_europe_nutrient_profile_model,True,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-024,E,explicit_history,v6lin-npm-yogurt,who_europe_nutrient_profile_model,True,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-024,F,explicit_history,v6lin-npm-yogurt,who_europe_nutrient_profile_model,True,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
v6q-eh-025,A,explicit_history,v6lin-hb-pregnancy-second-trimester-any-anaemia-cutoff,haemoglobin_cutoffs_for_anaemia,True,2,0,0,1,0.0,0.0,0.5,0,0.25,0.0,0,0,0,1,1,1
v6q-eh-025,B,explicit_history,v6lin-hb-pregnancy-second-trimester-any-anaemia-cutoff,haemoglobin_cutoffs_for_anaemia,True,2,0,0,1,0.0,0.0,0.5,0,0.25,0.0,0,0,0,1,1,1
v6q-eh-025,C,explicit_history,v6lin-hb-pregnancy-second-trimester-any-anaemia-cutoff,haemoglobin_cutoffs_for_anaemia,True,2,0,0,1,0.0,0.0,0.5,0,0.25,0.0,0,0,0,1,1,1
